;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
0;0.9997058792541729;1.0;0.9994125248774315;0.9988386905282547;0.9994013314989069;0.9993555115096614;0.9983207783218891;0.9983876026961683;0.9985665867334009;0.9996276989333912;0.9983446446947203;0.9996546400483262;0.9996645325175479;0.999656724909498;0.9996265744926025;0.9996165266206665;0.998609538858206;0.9985907087950209;0.998589317568007;0.9985971066849442;0.9986030863490287;0.9986930929476705;0.9990107898925448;0.9990010605223487;0.9989989747864494;0.999662303668421;0.9996569811028018;0.9996545364800281;0.9986230739960824;0.9990279070514241;0.999656777530129;0.9994741626535595
1;0.9997242403505138;1.0;0.9994469821795148;0.9989177999669767;0.999444908961306;0.9994030550901493;0.9984551488231171;0.9985159826152655;0.9986789207524579;0.9996477277927684;0.9984768756781084;0.9996934149856622;0.9997170279426997;0.9997119767725141;0.9996862247192004;0.9996750215594714;0.9987137964899931;0.9986951387963848;0.9986937602997689;0.9987014781263275;0.9987074030496396;0.9987889023427401;0.9990763219412654;0.9990666812723897;0.9990646145438752;0.9996810605327479;0.9996757862621231;0.9996733638130797;0.9987272077196241;0.9990932829860679;0.9996755845372641;0.9995080603186394
2;0.9997375996908288;1.0;0.9994715537718771;0.9989760255096007;0.9994774898609118;0.9994386815459976;0.9985570841197179;0.9986132936675715;0.998763845649794;0.9996617386816058;0.9985771594417525;0.9997244216578214;0.9997603691208194;0.9997576913361494;0.9997355374720748;0.9997231972941943;0.9987919830178766;0.9987732775225189;0.9987718954954369;0.998779633092459;0.9987855731965147;0.9988604535001545;0.9991242871742957;0.9991146215088649;0.9991125494238996;0.9996943062584666;0.9996890181235224;0.9996865893089235;0.9988054286098051;0.9991412922125367;0.9996888158682022;0.9995327915981146
3;0.9997971484181891;1.0;0.9995881158474238;0.9992268443916238;0.9996109181009768;0.9995835216543251;0.9989548939559644;0.9989941059272357;0.9990991293256447;0.9997319510001789;0.998968898663633;0.9998243304336615;0.9998829910806049;0.9998858512554385;0.9998742949451116;0.999860959710505;0.9991090468859561;0.9990925158847844;0.9990912944559919;0.9990981327024343;0.9991033822355029;0.9991546079372928;0.9993345236693911;0.9993259808855692;0.9993241494180987;0.9997588855439832;0.9997542112817055;0.9997520643151717;0.9991209293380892;0.9993495524426103;0.9997540325137402;0.9996422497493296
4;0.9998147136927651;1.0;0.9996215838515577;0.9993020860474423;0.9996519057955254;0.9996281731719796;0.9990799926623375;0.999113697387283;0.9992039693909235;0.9997516236949231;0.9990920304836332;0.999858978981197;0.9999286951629854;0.9999338705080799;0.9999261784197901;0.9999120008838439;0.9992069151345455;0.9991907052791382;0.9991895075686834;0.9991962129923181;0.9992013605366207;0.9992448117538953;0.9993970835029403;0.9993887064113147;0.9993869104492861;0.9997771923946109;0.999772608625881;0.9997705032077415;0.9992185667301829;0.9994118206585811;0.9997724333202854;0.999674670198488
5;0.999842280380997;1.0;0.999673350508436;0.999421223725819;0.9997175927099078;0.9996998584997461;0.9992827884080928;0.9993074388741708;0.9993734586059858;0.9997816344464198;0.9992915925488359;0.9999176674881283;1.0000083602002996;1.00001773648657;1.0000167237579298;1.0000007675761329;0.9993641330768686;0.999348160891628;0.9993469807343442;0.9993535878599833;0.9993586599254887;0.999389245827254;0.9994957249617806;0.9994874702330493;0.9994857004915743;0.9998053053713555;0.9998007882654192;0.9997987134542212;0.9993756138225705;0.9995102467588812;0.9998006155104067;0.9997256645333261
6;0.9998750062330051;1.0;0.9997353768449833;0.9995620563507961;0.9997946972680034;0.9997839224428291;0.999519289675936;0.9995334647577885;0.9995714255833846;0.9998178668138504;0.9995243525952306;0.9999843993280594;1.0000975116773902;1.0001114881792195;1.0001179894109344;1.0001002360040723;0.9995484392467301;0.9995329346620296;0.9995317890395276;0.9995382027701433;0.9995431263360859;0.9995588827764685;0.9996126084379966;0.9996045948766173;0.9996028768137951;0.9998391101554521;0.9998347247101411;0.9998327103484096;0.9995595838563917;0.9996267057813291;0.9998345569925905;0.9997861665609762
7;0.9999043502922926;1.0;0.9997889282328559;0.9996911216436023;0.999867477820452;0.9998636090504359;0.9997486941639471;0.9997523720212497;0.9997622153529124;0.9998480220294389;0.9997500080686278;1.0000558475759709;1.0001988335040153;1.0002184633336146;1.0002333562526378;1.000212759891765;0.99972339872825;0.9997075944901436;0.9997064267364939;0.9997129644011796;0.9997179831302979;0.9997186582435232;0.9997186109225342;0.9997104418916605;0.999708690513831;0.9998677538497026;0.9998632829395331;0.9998612293381989;0.9997347587443979;0.9997329818905104;0.9998631119520187;0.9998407051775362
8;0.999932071025832;1.0;0.9998392914211974;0.9998134555027355;0.999936712635572;0.9999394547007421;0.9999676418429437;0.9999612626790894;0.9999441675482016;0.9998762288538537;0.999965363955302;1.000124780266828;1.0002971909391085;1.0003223505373116;1.0003453776429114;1.0003219447450398;0.9998899535478865;0.9998737794238672;0.9998725843520149;0.9998792749982829;0.9998844111948587;0.999870613477638;0.9998189493740572;0.999810588563871;0.9998087960903577;0.9998946113244678;0.9998900350717236;0.999887933104305;0.9999015794573123;0.9998336578717396;0.9998898600537052;0.9998922855209148
9;0.9998912315431776;1.0;0.9997638726194102;0.9996348422880125;0.9998368421062449;0.9998302342159044;0.9996552269368619;0.9996630174018656;0.9996838766293019;0.9998333012841051;0.999658009631464;1.0000300396379007;1.0001648356706414;1.0001827454672259;1.000194758924429;1.0001747818352742;0.9996502452872555;0.9996341935751049;0.9996330075441701;0.9996396475617398;0.9996447448831193;0.9996512237520457;0.9996718123863406;0.9996635156345179;0.9996617368879348;0.9998540632617176;0.9998495225708035;0.9998474369309646;0.9996617832008196;0.9996864081426712;0.9998493489134112;0.999816457250029
10;0.9998705713300172;1.0;0.9997285304988042;0.99954095662539;0.9997815671071693;0.9997693583877103;0.9994744355318065;0.9994908470537102;0.999534798317112;0.9998146967358127;0.9994802971818408;0.9999667320955963;1.0000695453667947;1.000081763362526;1.0000860195904253;1.000069425588771;0.9995163229772513;0.9995012907497104;0.9995001800134016;0.9995063983814643;0.9995111719373243;0.9995302588333809;0.9995959237959979;0.9995881545388453;0.9995864888269792;0.9998357718069114;0.9998315201728503;0.9998295672480345;0.9995271280316887;0.9996095911655006;0.9998313575750429;0.9997777726783525
11;0.9997992350427682;1.0;0.9995998174644369;0.9992258940006596;0.9996025797619811;0.9995732001494793;0.9989066134814023;0.9989492007769444;0.9990632651136258;0.9997428853648221;0.998921823670761;0.9997858669004439;0.9998099866975242;0.9998075174681859;0.9997903648761581;0.9997814528769724;0.9990854876252993;0.999071642082282;0.9990706189893674;0.9990763465553558;0.9990807432468481;0.9991375623544624;0.9993378305022642;0.9993306759293193;0.9993291419358072;0.9997671994042759;0.999763285044122;0.999761486972304;0.9990954396283508;0.9993504160328051;0.9997631353507245;0.999645161322286
