;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
10;1.0009688059210244;1.0;1.0017853675648547;1.0043885321398105;1.0024817902785528;1.0027228874624474;1.0079052499493684;1.0075401534075281;1.0065621558436024;1.0009815680457308;1.0077748629022147;1.002487004414358;1.0035739920816553;1.0037775951455155;1.0040757722535418;1.0039703767572812;1.0059988077170388;1.0059838725074413;1.0059827689330447;1.0059889471830432;1.005993689925938;1.005467699241912;1.0035913268687773;1.0035835886026134;1.0035819295282011;1.0009340447825685;1.0009297978269505;1.0009278470492005;1.0060095430239746;1.003604939668441;1.0009296354082258;1.001834508624442
11;1.0004270890207116;1.0;1.0007690371252178;1.0019770464788773;1.001135139779128;1.0012488137690048;1.003687492413015;1.0035139605436039;1.0030491230653864;1.0004094595463184;1.003625518080822;1.001217161098312;1.0017973973833036;1.0019030740916264;1.0020520182320012;1.001992921770838;1.0027627233392393;1.0027489286558033;1.0027479093172202;1.0027536158525103;1.0027579963908695;1.0025060752435986;1.001606433918811;1.0015992955851893;1.0015977650695598;1.0003950736034737;1.0003911617076988;1.0003893647668098;1.0027726387783646;1.0016189908535278;1.000391012108637;1.0008143279971025
12;0.9998623238447445;1.0;0.9997189787050688;0.9994976482166952;0.9997517110984581;0.999735840044579;0.9993650315401681;0.9993872607503012;0.9994467950191125;0.9998123409741587;0.9993729709430479;0.9999163469071655;0.999985246138742;0.9999918865817622;0.9999894749864602;0.9999768993484303;0.9994421146505518;0.9994290505694301;0.9994280851915673;0.9994334895527476;0.9994376380692692;0.9994656010613213;0.9995631984930172;0.9995564469311261;0.9995549992969813;0.9998320911075564;0.999828396752982;0.9998266996925009;0.9994515048967703;0.999575074724823;0.9998282554772066;0.9997617754157911
13;0.9994877871849567;1.0;0.9990276106150751;0.997871890248309;0.9988453010727613;0.9987452973241807;0.9965387577865477;0.996688675487656;0.9970902237938717;0.9994159193460537;0.9965923009194251;0.9990663445365628;0.9988055004812318;0.9987481410881061;0.9986476608717157;0.9986649651637541;0.9972685277344687;0.997255679928029;0.9972547305243736;0.9972600454338353;0.9972641252670965;0.9974745367310989;0.9982220829731177;0.9982154487561617;0.9982140262685422;0.9994581097586519;0.9994544831699111;0.9994528172231514;0.99727776251286;0.9982337526871463;0.9994543444868922;0.9990696368408901
14;0.9991004029589244;1.0;0.9983162803902841;0.996205426423653;0.997917033035324;0.9977315065048264;0.9936496183853857;0.99392977675792;0.9946801616666453;0.9990052879095962;0.9937496778300634;0.9981986486536305;0.9976053638306448;0.9974833276288116;0.99728344988863;0.9973307398839298;0.9950442452844224;0.9950313226162764;0.995030367684841;0.9950357135537614;0.9950398171621938;0.9954362088614158;0.996846170513756;0.9968395033343629;0.9968380737845572;0.9990706074533118;0.999066966457465;0.9990652938962926;0.9950535338794516;0.9968578982504258;0.9990668272231884;0.9983584869789324
15;0.9989680287939302;1.0;0.9980732102790115;0.9956403855607977;0.9976033053426786;0.9973891471376711;0.9926767509580448;0.9930005734481185;0.9938679052582184;0.9988639080470142;0.9927924055739221;0.9979092937625517;0.9972081972753422;0.9970650032469331;0.9968322672669694;0.9968891108221645;0.9942932792022532;0.9942799781532761;0.9942789952767405;0.9942844976394877;0.9942887214134798;0.9947473555186225;0.9963789365875346;0.9963720761124207;0.996370605142486;0.9989373781054842;0.9989336327533669;0.9989319122791079;0.9943028397983343;0.996391004526683;0.9989334895263128;0.9981166294517325
16;0.9988308060375068;1.0;0.9978212970892335;0.9950568679431434;0.997279791701773;0.9970362426853341;0.9916752538459649;0.992043933199175;0.9930314048630404;0.998716863915654;0.991806929765215;0.9976127347475044;0.9968026153258768;0.9966379364870473;0.996371668895037;0.996438089942834;0.9935192730083479;0.9935054162213086;0.993504392300879;0.9935101245107132;0.9935145247749714;0.9940370495693555;0.9958960833776144;0.995888938301896;0.9958874063465003;0.9987988925310063;0.9987949930794041;0.9987932018534047;0.9935292330992711;0.9959086522154006;0.9987948439563499;0.9978665051268708
17;0.9992575523309603;1.0;0.9985998504562186;0.9968852347008432;0.9983000582573037;0.9981504332847748;0.9948539464580263;0.995079164373436;0.9956823984330936;0.9991669488924937;0.9949343834243847;0.9985739326714862;0.99813525444902;0.9980425198338299;0.9978862246090682;0.9979188370679009;0.9959639229519035;0.9959495268517711;0.9959484630988291;0.9959544183663656;0.9959589899035812;0.9962764980336059;0.997405262403666;0.9973978321620961;0.9973962390983806;0.9992243265812281;0.9992202669959751;0.9992184022472712;0.9959742707275023;0.997418333121946;0.9992201117460897;0.9986468956439949
18;0.9996796512969485;1.0;0.9993758156426467;0.9987098657146676;0.99931786097714;0.9992624876696837;0.9980272137474065;0.9981090837797719;0.9983283678018763;0.9996129595829147;0.9980564536404612;0.9995306235567075;0.9994631184041993;0.9994423401897731;0.9993961500998879;0.9993950458921147;0.9984040293654883;0.9983892251116495;0.9983881312130352;0.9983942552919952;0.9983989564488782;0.9985116115589763;0.9989106282257859;0.9989029800935997;0.998901340337697;0.9996454122200206;0.9996412289775105;0.999639307453548;0.9984146705413807;0.9989240824205157;0.999641068996414;0.999424274639097
19;0.9998366226827;1.0;0.9996634975381866;0.9993957732457929;0.999702783227836;0.999683574840193;0.9992348246926227;0.9992617380046765;0.9993338188853388;0.9997763364800891;0.9992444369963227;0.9999013522059003;0.9999841446021906;0.9999920966386774;0.9999891055626283;0.9999739678826816;0.9993283289492639;0.9993125732287603;0.9993114090586106;0.9993179266563998;0.9993229299775459;0.9993568104828756;0.9994750604799358;0.9994669177681771;0.999465172030374;0.9998001507709634;0.9997956950574914;0.9997936484334916;0.9993396540887629;0.9994893851280136;0.9997955246514121;0.9997151016981315
20;0.9999929824551794;1.0;0.9999509287963657;1.0000814025830256;1.000087483710822;1.0001044990779973;1.0004420431513903;1.0004139996037853;1.0003388745737067;0.9999391984611903;1.000432028007633;1.0002715069560957;1.000504561238278;1.0005412477159283;1.0005814818792955;1.0005523255920634;1.0002522907677727;1.0002356066777085;1.0002343739418564;1.0002412755058012;1.0002465736560937;1.0002016810836822;1.000039162346574;1.0000305366479278;1.000028687412369;0.9999543279135398;0.999949605855558;0.9999474369443553;1.0002642832671882;1.0000543370447674;0.9999494252588984;1.000005606413683
21;0.9999355401307978;1.0;0.9998402792024578;0.9998356574155715;0.9999545383991347;0.9999597845737904;1.0000387668146864;1.0000283398870327;1.0000004025039873;0.9998738207131076;1.000035043299299;1.0001628392603197;1.0003637113194277;1.0003934368453276;1.0004216688319965;1.0003947556897979;0.9999351842230679;0.9999171360925171;0.9999158026148826;0.9999232683331202;0.9999289996723691;0.9999088813694607;0.9998344035746373;0.9998250735925884;0.9998230734392181;0.9998937308331413;0.9998886238043618;0.9998862781410952;0.9999481572661306;0.9998508178080191;0.9998884284783505;0.999899412036944
22;0.9998850322807542;1.0;0.9997435002032321;0.9996192713511493;0.9998370361823594;0.9998318195223646;0.999681120019796;0.9996863841501977;0.9997004764226707;0.9998168236528798;0.9996830004510064;1.0000650247470153;1.000235673917376;1.0002589808920412;1.0002763448471104;1.0002516499275507;0.9996547428997221;0.9996356432063366;0.9996342320650844;0.9996421326998699;0.9996481979921382;0.9996501923771649;0.9996543219435854;0.9996444492619122;0.9996423328158249;0.999840793358836;0.9998353898461896;0.999832908057949;0.9996684718607687;0.999671691325409;0.9998351831764196;0.9998060648410375
23;0.9998946613692048;1.0;0.999764148405483;0.9996576564802725;0.9998556364597821;0.9998517189632502;0.99973116576879;0.9997345951577911;0.999743772950188;0.999830149100871;0.9997323909347287;1.0000714753859026;1.0002376185366182;1.0002605437471346;1.0002782440804123;1.0002544211548043;0.9996980870101275;0.9996799449690732;0.9996786045557502;0.9996861091142402;0.9996918702774537;0.9996915188447675;0.9996874436593349;0.9996780659689489;0.9996760555924827;0.999852642450263;0.9998475098418584;0.9998451524342215;0.9997111275611411;0.9997039418599931;0.9998473135371434;0.9998235791686886
24;0.9999062395642195;1.0;0.9997886672290531;0.9997042258794544;0.9998785441158027;0.9998762879041907;0.9997939276314558;0.999794986178232;0.9997978135039702;0.9998458237501447;0.9997943060677166;1.0000809628757483;1.0002431446088698;1.0002658386482515;1.0002841900371935;1.0002612320059683;0.999751650457174;0.9997345526066633;0.9997332893125749;0.9997403620034486;0.9997457915550046;0.9997423533383296;0.9997274474831208;0.9997186095044528;0.9997167147805541;0.9998666412136299;0.9998618039842138;0.9998595821942886;0.9997639403896662;0.9997429957947273;0.9998616189809797;0.9998446809987745
25;1.0001698248719655;1.0;1.000280943510003;1.0008546777071772;1.0005174005678479;1.0005743961066589;1.001780595466334;1.0016921792006084;1.001455338743046;1.0001278875690525;1.0017490188602989;1.0006696618130766;1.0010551928263263;1.001121683091203;1.001207975566192;1.0011652029315856;1.001283366681407;1.0012669923853714;1.001265782528981;1.0012725559661861;1.0012777557324497;1.0011467030559311;1.000677282562745;1.0006688137288564;1.0006669981066432;1.0001318568109139;1.0001272185224355;1.0001250880722712;1.0012951364837246;1.0006921811758789;1.0001270411308891;1.0003346441396452
26;1.000426200588544;1.0;1.0007614742145896;1.0019810382954373;1.0011433562062866;1.0012587265397508;1.0037300536719658;1.0035536841004888;1.0030812452437892;1.000401851692259;1.003667065906079;1.0012482253352057;1.0018555214334872;1.0019654000368097;1.0021188187745782;1.0020562830932225;1.002785084116636;1.0027692411235463;1.0027680705060242;1.0027746242030204;1.0027796552388022;1.0025230924482362;1.001606591847156;1.0015983931712715;1.0015966354392922;1.0003894208144954;1.0003849275299526;1.0003828636553922;1.0027964719891433;1.0016210149779354;1.0003847556864123;1.000813486527404
27;1.000404352520304;1.0;1.0007220289807721;1.001882654238122;1.0010870631248634;1.0011969231900169;1.0035500942949227;1.003382094637976;1.0029320763301237;1.0003802955854588;1.003490095693377;1.0011898667499832;1.0017706647171818;1.0018756540172802;1.0020220558626387;1.0019621591210592;1.0026492883746;1.0026339526771992;1.0026328195263299;1.0026391634103895;1.002644033340426;1.002399574983466;1.0015262807248038;1.0015183450588174;1.0015166436862109;1.0003687565875639;1.0003644077658709;1.0003624102187234;1.0026603115763626;1.0015402409603322;1.0003642414496128;1.0007723721222208
28;1.000383019725924;1.0;1.0006836363691145;1.0017865035925084;1.00103194310392;1.0011363938774802;1.0033736058748781;1.0032138292912507;1.0027858381343626;1.0003593673086228;1.0033165440002516;1.001132322096071;1.0016867696609546;1.0017869109747648;1.001926382843777;1.0018691235948816;1.002516281496112;1.0025014775343297;1.002500383655131;1.0025065076181525;1.0025112086808687;1.0022786518736182;1.0014478447519677;1.00144018470851;1.0014385423979821;1.00034866411176;1.0003444666447694;1.0003425385892957;1.0025269224583293;1.001461319894024;1.000344306119483;1.000732230574286
29;1.0002296973979758;1.0;1.0003988717435943;1.001109314095942;1.000652939674124;1.0007216294384182;1.002185633421339;1.0020798640583788;1.0017965407577778;1.0001984919456821;1.0021478593871203;1.0007715390110614;1.0011809294599405;1.0012531774677886;1.0013503988915435;1.0013065251855793;1.0016058109056443;1.0015916027259895;1.0015905528490494;1.0015964304011062;1.001600942257031;1.001445719005126;1.0008905281960443;1.0008831790803745;1.0008816033977583;1.0001967520143331;1.0001927266368709;1.000190877593184;1.0016160235889007;1.000903456110619;1.0001925726958791;1.0004454825494742
30;1.000079693060014;1.0;1.000121657866535;1.0004483539330948;1.0002823979724753;1.000316115482474;1.0010229321110526;1.0009700874834242;1.0008285301903974;1.000041837072025;1.0010040595023995;1.000416314866926;1.000681719212597;1.0007263831176143;1.0007820164186787;1.0007515276629682;1.0007156224000162;1.0007022067235727;1.0007012153778043;1.000706765156974;1.0007110253318803;1.000631640826861;1.000346761098504;1.0003398243878423;1.0003383370782555;1.0000486119953453;1.0000448141192713;1.000043069528668;1.000725265390574;1.0003589631860808;1.0000446688826836;1.0001656437789537
31;0.9999694495612649;1.0;0.9999189118069927;0.9999634231181636;1.000010034174646;1.0000180216212713;1.0001671719972847;1.0001533398573994;1.0001162813362796;0.999927300570583;1.0001622323373374;1.000153184100988;1.000310920650283;1.0003350413027576;1.0003598588373248;1.0003394578558662;1.0000612094906325;1.0000485483616313;1.0000476127436597;1.0000528504484167;1.0000568709961326;1.0000334356330605;0.9999479949848127;0.9999414501804157;0.9999400468511385;0.9999401362756432;0.9999365541201054;0.9999349085735894;1.0000703100727208;0.9999595073220038;0.9999364171371774;0.9999604069624238
32;0.9998575929320026;1.0;0.9997134517869228;0.9994728825029142;0.9997346791030389;0.999716724356886;0.9993027158216782;0.9993282542773329;0.999396652534893;0.9998109326771845;0.9993118371029752;0.9998877313867784;0.9999374172179725;0.9999408959651716;0.9999347005814062;0.999924399778218;0.9993997966136486;0.999387843988524;0.9993869606977751;0.9993919053713353;0.9993957009142757;0.9994287105702103;0.99954446262326;0.9995382857407445;0.9995369612522652;0.9998299388894769;0.9998265592099747;0.9998250066265784;0.9994083878856892;0.9995553274223765;0.9998264299739587;0.9997526089473042
33;0.9996216201984328;1.0;0.9992780050315924;0.9984464025392948;0.9991617889359876;0.9990905144666717;0.9975143475777043;0.997620791157059;0.9979058953470439;0.9995618105891828;0.9975523638843731;0.9993481677514322;0.9991868148837891;0.9991494398553137;0.99908084300804;0.999089765610851;0.9980255654707688;0.9980139582607477;0.9980131004815059;0.9980179022930779;0.9980215881403726;0.9981702627559094;0.9986980966108953;0.9986921014536337;0.9986908159070373;0.9995947979133172;0.9995915197333873;0.999590013751792;0.9980339084410798;0.9987086415799165;0.999591394380821;0.9993159957960519
34;0.9993856153777623;1.0;0.9988445883024634;0.9974247732762322;0.9985912883084527;0.9984670635744233;0.9957336370790113;0.995920626260336;0.9964214682058229;0.9993131314488577;0.9958004204237656;0.998809411328908;0.9984373318633821;0.9983592169760088;0.9982284910333326;0.99825666126543;0.9966574297593869;0.9966462733165485;0.9966454488296328;0.9966500642066323;0.9966536069008142;0.9969174519576023;0.9978555972567433;0.9978498380279134;0.9978486030381684;0.9993598666403367;0.9993567194653614;0.9993552736324003;0.9966654486951554;0.9978657269982706;0.9993565991251482;0.9988810707285047
35;0.9991683793693116;1.0;0.9984454467711524;0.9964911475101491;0.9980716152710561;0.9978995865346855;0.994117345114781;0.9943771330486376;0.9950729586790045;0.9990824457428742;0.9942101290513823;0.9983251072528215;0.9977684921821008;0.997654408233991;0.9974682778028126;0.9975130298358414;0.9954124013688613;0.9954010737644021;0.9954002366369235;0.9954049228032397;0.9954085198549553;0.9957762817190694;0.9970845306645633;0.9970786858481302;0.9970774325188467;0.9991422616904536;0.9991390694950968;0.9991376029920752;0.9954205433460034;0.9970948110448886;0.9991389474323464;0.998482456853553
36;0.9989511131395346;1.0;0.9980479295389041;0.995561399033874;0.9975538570990774;0.9973343210549085;0.9925071822102318;0.9928394811974621;0.9937295156826563;0.9988521106165171;0.9926258643245064;0.9978414581683892;0.9971005673754579;0.9969506073845502;0.9967092931364827;0.9967706452518234;0.9941722495481843;0.9941608344213307;0.994159990830498;0.9941647131937631;0.9941683380410616;0.9946396204191263;0.9963165533912103;0.9963106662120916;0.9963094038057538;0.9989248203427753;0.9989216067790933;0.9989201304654018;0.9941804544422934;0.996326908334652;0.9989214838987551;0.9980851936372205
37;0.9986124113772517;1.0;0.9974308376449145;0.9941205855933082;0.9967516789042997;0.9964588747089377;0.9900146867955927;0.9904591090204005;0.9916494386137128;0.9984930534681432;0.9901734157173764;0.9970924822332944;0.9960679006088816;0.995862676005213;0.9955362890315573;0.9956231685176702;0.9922516923490727;0.9922400793977464;0.9922392211975074;0.992244025376793;0.9922477130493836;0.9928790314444564;0.9951258733436605;0.99511988853878;0.9951186052136617;0.9985857045848673;0.9985824405035146;0.9985809409958898;0.9922600394518561;0.9951364001157164;0.9985823156902985;0.997468697041587
38;0.9982741850239136;1.0;0.9968185656457899;0.9926909295592344;0.9959551074225964;0.9955898184859304;0.9875397237763444;0.9880954645493769;0.9895839238790743;0.9981354604753254;0.9877382129083976;0.9963458452862446;0.995038309205746;0.9947780737536908;0.9943672066782363;0.9944796552969623;0.9903451269105952;0.9903335340046536;0.9903326772858756;0.9903374731723265;0.9903411544796067;0.9911314001724644;0.9939441865705875;0.9939382164973506;0.9939369363300435;0.9982475668208519;0.9982443135516716;0.9982428190085427;0.9903534596054289;0.9939546874226867;0.9982441891521144;0.9968563102250304
39;0.9980722979301526;1.0;0.996453593707997;0.9918433314791961;0.9954838470331562;0.9950760000606215;0.9860792856302585;0.9867005086252928;0.9883643355366066;0.9979210161859;0.9863011637599787;0.9959078728115407;0.99443758386686;0.9941455285764181;0.993685461888287;0.9938124519450402;0.9892180631307951;0.9892061369055807;0.98920525556995;0.9892101893127122;0.989213976475133;0.9900975992006573;0.9932428230360633;0.9932366839290429;0.9932353675408021;0.9980449382553198;0.998041594506244;0.9980400584211707;0.989226635434514;0.9932536213913717;0.9980414666448277;0.996492392522304
40;0.9978648353833366;1.0;0.9960792315322633;0.9909763151971497;0.9950022510583443;0.9945511130100644;0.9845888104841303;0.9852767528762141;0.9871192569685268;0.9977002370599315;0.9848345197982544;0.9954619495562069;0.9938276460184581;0.9935034401713332;0.992993505407715;0.9931350719529415;0.9880668030893394;0.9880543782169419;0.9880534600541006;0.9880586000311984;0.9880625455532206;0.9890412550488845;0.9925249581781302;0.9925185651518489;0.9925171943529334;0.9978363563987612;0.9978328760627028;0.9978312772664928;0.9880757338485017;0.9925362034347487;0.9978327429753271;0.9961196192430063
41;0.9980385103867421;1.0;0.9963887675585903;0.9917061547798368;0.9954112362585618;0.9949974133871061;0.9858651179013286;0.9864953696645599;0.9881833761891419;0.9978810079240885;0.986090220956776;0.9958550219985683;0.994374718319361;0.9940800299940729;0.9936146394252935;0.9937418889887009;0.9890462699711142;0.989033010314133;0.9890320304973735;0.9890375157345831;0.989041726365207;0.9899378502179874;0.9931273664791846;0.9931205411978885;0.9931190777723209;0.9980080886781774;0.9980043712729333;0.9980026636307584;0.9890558008172097;0.9931393724984847;0.9980042291150838;0.9964318958825837
42;0.9982069730480368;1.0;0.9966892431732494;0.9924171559943505;0.9958102212073819;0.9954329768108868;0.9871122264387604;0.9876859967794468;0.9892227413478081;0.9980557929128108;0.9873171553597213;0.9962405113874006;0.994912956831964;0.9946474564083619;0.9942259414553912;0.9943389069667914;0.9900022369455249;0.9899879760835487;0.9899869223218111;0.9899928216490789;0.989997350239727;0.9908125606217594;0.9937138039003871;0.9937064603784307;0.9937048859007143;0.9981742231389625;0.998170221625325;0.998168383540017;0.9900124875101799;0.9937267220165716;0.9981700685972363;0.9967356563384216
43;0.9983066065503947;1.0;0.996865547923794;0.9928408548158152;0.9960496835237368;0.9956946980221846;0.9878658480479958;0.9884052147574178;0.9898498222366608;0.9981572701885227;0.9880584887220956;0.9964785138512005;0.995249657349555;0.9950027384240032;0.9946086268374108;0.9947121017027871;0.9905769067786714;0.9905614591919444;0.9905603177837552;0.9905667079299606;0.9905716133977079;0.9913373686199687;0.9940623162600205;0.994054359685582;0.9940526538390855;0.9982711087806803;0.998266771948382;0.9982647799077593;0.9905880104232884;0.9940763133426438;0.9982666060906953;0.9969158408727224
44;0.9984214742195349;1.0;0.997071702750838;0.9933274892639387;0.9963223176383476;0.9959923461828467;0.9887170992215142;0.9892179562098046;0.9905594288344597;0.9982770199457051;0.9888959851327531;0.9967399864642048;0.995613941969336;0.9953867452671494;0.9950224246094125;0.9951163584403092;0.991230088510377;0.9912141175314907;0.9912129374675618;0.9912195440846782;0.991224615769874;0.9919352440268722;0.9944638031218311;0.9944555748084767;0.994453810731822;0.9983847514625032;0.9983802651458836;0.9983782044722527;0.9912415683962117;0.9944782784606241;0.9983800935687945;0.9971237221185849
45;0.9987824908058478;1.0;0.997726262508595;0.9948595022604562;0.9971766470182263;0.996924720058594;0.9913743701995765;0.9917555433534085;0.9927764767916322;0.998658064522949;0.9915105084909835;0.9975431990291671;0.9967240653031051;0.9965564138596312;0.9962833045320604;0.996349391778316;0.9932755779008065;0.9932593522668299;0.9932581533941457;0.9932648653366626;0.9932700178939303;0.9938096977752564;0.9957294425652992;0.9957210764162353;0.995719282802235;0.9987451178040598;0.9987405521370137;0.9987384550308154;0.9932872408442408;0.9957441604858492;0.9987403775239296;0.9977791851716218
46;0.9991403485387136;1.0;0.9983791503222724;0.9963891460047972;0.9980294048588297;0.9978557607772837;0.9940282064492715;0.9942897620859146;0.994990322265265;0.9990363596480338;0.9941216217378144;0.9983433891372392;0.997831001580919;0.9977229092516172;0.9975411140366994;0.997579417657579;0.9953181859829607;0.9953017988684716;0.9953005880684901;0.9953073668002628;0.9953125706394357;0.9956813979632331;0.9969926265218534;0.9969841704390394;0.9969823575524077;0.9991025386855223;0.9990979197081998;0.9990957981252825;0.9953299650052153;0.9970075027170345;0.9990977430554405;0.9984326743131663
47;0.9990372925981216;1.0;0.998185142779715;0.9959542476197375;0.997792405778894;0.9975978084942997;0.9933062004331206;0.993599472821966;0.9943849815507474;0.9989212644637375;0.9934109436955673;0.9981426084664378;0.9975669652608464;0.9974456244265656;0.9972417112470862;0.9972848342874597;0.9947529951384846;0.9947347648539427;0.9947334179259338;0.9947409589753181;0.9947467481644012;0.9951603358182137;0.9966306860972932;0.996621280661867;0.9966192643426895;0.9989952422224386;0.9989901057797704;0.9989877466124465;0.9947660991278823;0.9966472331487888;0.9989899093282897;0.99824466084022
48;0.9989559646432946;1.0;0.9980339164811426;0.9956096633999756;0.9976029792180089;0.9973913977557594;0.992724416890202;0.9930435026923228;0.9938981481634748;0.9988322752926847;0.9928383797345113;0.9979754752847905;0.9973425466356034;0.9972096078956311;0.9969870254834707;0.9970348898441348;0.99430052944477;0.9942814063118436;0.994279993442249;0.9942879037651334;0.9942939765031247;0.9947441669366258;0.9963447346033788;0.9963348701121878;0.9963327554240844;0.998911868089185;0.9989064819542411;0.9989040081454522;0.9943142752600925;0.9963620895914107;0.99890627594929;0.9980963288552464
