;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
0;0.0590631701084072;0.11812643950520503;0.1693142114187511;0.22837658044501394;0.28743870233059154;2.7181666640695075;2.659097937753889;1.7727888913284953;0.8864130204333439;3.005604872521812;3.064657706886807;4.731838076884011;0.17312860885315798;0.1180422597661741;0.05902098012086844;4.904965460931826;1.9346050418578127;1.0499783716165676;0.9949281872389646;0.9477409030581776;0.051123129284153926;0.04324072281016607;0.04324078946688707;0.09041240355363199;0.14938152005122055;1.404533045800043;0.747060110493561;0.6574725621266142;0.5253451989375786;3.695218646092488
1;0.05852696565592898;0.11705403376537041;0.16777710328283155;0.22630328280281597;0.2848292234455161;2.693478267370159;2.634945843080307;1.7566864563858662;0.878361464835019;2.9783069971053084;3.0368238220879795;4.648144324059224;0.1715584398941892;0.11697167916495414;0.05848568675797903;4.819701642536104;1.9170864811476296;1.0404695147179281;0.9859178278460371;0.9391578570401469;0.050660142936131296;0.04284928602011336;0.04284935320480484;0.08959394781600272;0.14802934067490642;1.3104016944297427;0.7402855401886551;0.5701156427700779;0.4798800036296515;3.661765927531138
2;0.058680999671568666;0.1173621009041558;0.16821866422201182;0.22689887346615742;0.2855788414138826;2.700570466801093;2.6418839843365554;1.7613121859145482;0.8806744275308885;2.986148811793727;3.044819609994299;4.624180951145849;0.1720099787289749;0.11727954968733396;0.0586396228863746;4.796189717282954;1.9221427127272848;1.0432139786631565;0.9885184151296742;0.9416351127018923;0.050793770998699486;0.042962262630608386;0.042962329636873936;0.08983017075593787;0.14841960704152593;1.2415087778123657;0.742229128127106;0.49927919906950136;0.44497032996544883;3.671421065817969
3;0.05186620623159391;0.10373255604546136;0.1486830636155537;0.20054865763083307;0.2524141110755983;2.3868165104610704;2.3349460284757684;1.5566745578674537;0.7783515964424056;2.6392300884664723;2.691088363593635;4.007835637040218;0.15204759993166816;0.10366869889608311;0.05183415607436077;4.1598819977359165;1.699219998520187;0.9222158187479876;0.8738636081269615;0.8324178217638926;0.04490237870180421;0.037981064318887814;0.037981140078053637;0.07941497586593911;0.13121262435335032;0.9390863906788971;0.656137362915125;0.28294870158334257;0.3141421781419501;3.2457225816864756
4;0.050861880894175045;0.10172391190980705;0.14580401809378782;0.19666531124102102;0.24752647820814208;2.3405800883028913;2.289714096913668;1.5265182490695388;0.7632728919977307;2.588106026920058;2.638960288330949;3.8942672806199217;0.1491055676162292;0.10166274720261992;0.05083117363771557;4.043371610168144;1.6663700564143673;0.9043857297554405;0.8569682758638154;0.8163237590375787;0.04403423425823534;0.037247005675097186;0.0372470829850258;0.07788013161776783;0.1286769161811007;0.8490750903762134;0.6434462758211684;0.20562865553716814;0.2721399969745711;3.1829893588389653
5;0.05012213163973126;0.10024441833416409;0.14368341864626175;0.19380498033120727;0.24392642633415906;2.3065244907886147;2.256398368337405;1.504306540848612;0.7521666394713282;2.5504503724861047;2.6005651105008765;3.7727587355457373;0.14693885104835172;0.1001854252218343;0.0500925076788633;3.919696358710181;1.6421888066092076;0.8912608172468816;0.8445314491444847;0.8044767561112321;0.04339518439176249;0.036706651445057865;0.03670672987614516;0.07675030419908693;0.12681033692152135;0.7071205453236499;0.6340964443559013;0.0730256251612616;0.20337340353982794;3.1368102969112828
6;0.048661114831883;0.09732239460670418;0.13949520014479877;0.1881557793010809;0.23681626344244458;2.2392653172558603;2.190600442780012;1.4604388963254173;0.730232047865427;2.476081025526019;2.524735183173514;3.5888490266297097;0.14265891638084166;0.09726725766626455;0.04863341383181627;3.7315067231475694;1.594402427074727;0.8653237879265268;0.8199541971646712;0.7810650974358582;0.042132315255267345;0.03563880549075534;0.035638886324498416;0.07451754362096005;0.123121617266285;0.5388082185031974;0.6156320393938879;0.0768286652490088;0.12358691411372368;3.045551488057799
7;0.04960967974060337;0.09921951800812127;0.14221440048296524;0.19182352265648614;0.24143253665741643;2.282932776397779;2.233319172292846;1.4889195474789578;0.7444728634132827;2.5243647761164416;2.5739672391809467;3.5771614800487037;0.14543883319937012;0.09916267499929957;0.049581129031619424;3.722599123534668;1.6254836794088319;0.8821937231883292;0.8359397032709772;0.7962924771779527;0.04295370880306512;0.036333359933508044;0.036333439166043084;0.07596978850588704;0.12552085463418644;0.38612994049052995;0.6276148106087248;0.24148894455216877;0.04440550025082403;3.1049085150746856
8;0.0507789047958135;0.10155796037000793;0.14556615533830516;0.19634447487680926;0.24712266970953198;2.336759526231852;2.2859765011306856;1.5240263384414743;0.7620268806412269;2.5838816729919674;2.6346530182418224;3.5845671263649956;0.1488651800599887;0.10149884456993265;0.05074922169355214;3.7334311444395483;1.6637860833010918;0.9029831691321303;0.8556392402867288;0.815057750368784;0.043965943234699024;0.037189269917648156;0.0371893473236533;0.07775941185997777;0.12847747656613437;0.24154217596006797;0.6423847925771856;0.4008479725555403;0.03139316544735537;3.1780551624298403
9;0.05038407595902229;0.10076830524876708;0.14443432040061863;0.1948178201555018;0.2452012005656977;2.3185834411046873;2.268195332373658;1.5121716121122812;0.7560993147745663;2.5637840987970373;2.6141607019534865;3.663748803202366;0.14770741915147137;0.10070945427848059;0.05035452396237831;3.8114550283994486;1.6508168015653892;0.8959438491647576;0.8489689685055877;0.8087038233765325;0.0436232004375501;0.03689945322359099;0.03689953125859069;0.07715343372203919;0.12747634403374955;0.4535806551055991;0.6374004529999979;0.18382335212380527;0.07581443844827605;3.153287270632874
10;0.047176222739441304;0.09435262075566747;0.135238539633988;0.18241426050841494;0.22958990721754885;2.1709086413170793;2.123728886712169;1.41585553264946;0.7079396079784293;2.400497981800066;2.447667677897527;3.4995428743127945;0.1383080529225394;0.09430072877554073;0.04715013876135275;3.637849689003975;1.5457908584241176;0.8389389981644586;0.7949526649870556;0.7572492840512148;0.04084764553692022;0.03455250406104457;0.03455258737773408;0.07224619458723354;0.1193691563875524;0.5627936251069519;0.5968688051969913;0.034083535534171316;0.1400250131241039;2.9527155623083967
11;0.04343392249496994;0.08686804793922526;0.12451068866177684;0.1679441901128067;0.21137766924474766;1.9986398052693077;1.955202893543766;1.3034993296628732;0.6517597011915738;2.2100168743091877;2.253445297879487;3.4299748608041214;0.12734099709335406;0.08682311028582768;0.043411300652325985;3.557314513161427;1.4232083311250705;0.7724057304852053;0.731907518058665;0.6971941230787162;0.03760815895120778;0.03181313702006191;0.03181322745834071;0.06651844894227889;0.10990649011548313;0.9340461930775096;0.5495803709978516;0.38446529310849975;0.3368634360236203;2.718608123171392
12;0.040999091956932736;0.08199840645751577;0.11753089165675194;0.15852961177964747;0.1995283430693257;1.8865630102802349;1.8455612580057068;1.2304015476025791;0.6152097161677518;2.086090727311766;2.1270849453363954;3.4735435507601684;0.1202045713554651;0.08195731090633614;0.04097838023054058;3.5937466641298035;1.3434185323431025;0.7290992133677887;0.6908714390515229;0.6581042382432449;0.0354995795585441;0.03003001195297432;0.030030107849609855;0.0627901113440907;0.10374704610562016;1.3532250792570322;0.5188111674697186;0.8344134623994415;0.553756078791262;2.566221771797211
13;0.04023436023534895;0.08046894942848327;0.11533867672184706;0.15557268002261807;0.1958067050018328;1.8513628227945327;1.8111259015873737;1.2074436292282258;0.6037304266752531;2.0471688929161864;2.0873985683155136;3.5700236063951905;0.11796254094156788;0.08042863621083796;0.04021403599438132;3.687984625618082;1.3183299414240306;0.7154822625152037;0.6779683895237038;0.6458131361990798;0.03483657544415441;0.029469329087765724;0.029469426743766767;0.061617779208992335;0.10181029049652453;1.6504378472164534;0.5091491740291891;1.141288316331933;0.7046637265277041;2.5183056956552816
14;0.04038081365560354;0.08076185500338778;0.11575850671968779;0.15613896058748733;0.19651943405679895;1.8581040033541774;1.817720609668623;1.211840295860541;0.6059288233745025;2.0546228043538783;2.0949988968530766;3.7453762777901223;0.11839055247444819;0.08072046570966517;0.040359952119621054;3.863765265779474;1.3230678868054266;0.7180538029497952;0.6804051107326585;0.6481342920074905;0.0349617827414497;0.02957521342746642;0.02957531074488323;0.06183917281809355;0.10217604399299964;1.9810730924176227;0.5110065504489064;1.4700662705109202;0.869557757248586;2.5273545964106177
15;0.04153330428966183;0.08306682659837503;0.1190622889770616;0.1605952107970053;0.2021281363403743;1.9111528740761594;1.8696168385053467;1.2464393259033013;0.6232288413561275;2.1132803905230366;2.1548086858154427;3.8966995118159993;0.12176723222539049;0.08302277379285633;0.04151111645175674;4.018465192029294;1.3607716010440047;0.7385176954392176;0.6997961355902171;0.6666056676468541;0.0359581619918196;0.030417817726262508;0.030417912408663574;0.06360097467603541;0.10508663799497833;2.126401657263456;0.5255784561679556;1.6008229602738997;0.9387785875241939;2.599363750835716
